order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
NI-2018-4843721,2018-03-20,2018-03-21,Second Class,DM-3345,OFF-CAR-10002031,9.09,1,0.13,0.1,,4792.0
US-2019-3293962,2019-10-26,2019-10-29,Standard Class,DL-13315,FUR-FU-10000110,70.32,4,0.3,0.24,38401.0,3688.0
IN-2019-4257637,2019-06-17,2019-06-19,Same Day,EM-14140,OFF-SU-10002344,163.35,5,0.4,0.33,,3104.0
ES-2019-219420,2019-07-28,2019-07-29,Standard Class,TT-21460,FUR-FU-10004516,550.2,5,0.3,0.24,43229.0,5636.0
IN-2019-538008,2019-11-18,2019-11-21,Second Class,BT-11530,TEC-AC-10001987,317.94,7,0.25,0.19,,3280.0
ES-2019-5659158,2019-11-27,2019-11-27,Standard Class,BB-11545,FUR-BO-10001943,2455.68,7,0.45,0.38,,3104.0
MX-2019-4833937,2019-10-07,2019-10-07,Standard Class,FW-14395,OFF-AP-10000621,373.28,3,0.35,0.28,,4792.0
IN-2019-2181722,2019-11-26,2019-12-01,Same Day,JF-15490,OFF-LA-10000473,17.1,2,0.05,0.0,,4364.0
ID-2017-2521224,2017-08-24,2017-08-28,Second Class,GH-14425,OFF-ST-10004228,60.65,2,0.32,0.29,76106.0,1488.0
IR-2019-4647624,2019-01-06,2019-01-11,Second Class,KB-6600,OFF-ELD-10000967,17.46,1,0.35,0.28,94526.0,4553.0
CA-2019-4045342,2019-11-08,2019-11-10,Same Day,AF-10870,OFF-PA-10001977,44.38,1,0.05,0.0,,3855.0
SU-2019-3513667,2019-07-07,2019-07-12,Standard Class,EM-4200,OFF-STA-10000247,50.73,1,0.15,0.1,,19848.0
ES-2019-5762082,2019-12-25,2019-12-25,Standard Class,HE-14800,TEC-CO-10004567,1599.9,5,0.25,0.19,,2898.0
TU-2019-2637936,2019-09-25,2019-09-28,Same Day,GA-4725,OFF-XER-10003495,107.93,6,0.3,0.24,,783.0
IN-2019-44110,2019-12-03,2019-12-03,Same Day,DB-13405,OFF-AR-10000720,63.12,3,0.35,2.28,90049.0,4553.0
CA-2019-5813336,2019-07-14,2019-07-16,Standard Class,HE-14800,OFF-AR-10004010,174.95,5,0.25,0.19,,3104.0
MX-2019-5570238,2019-08-18,2019-08-20,Standard Class,JL-15130,OFF-AR-10003794,38.96,2,0.15,0.1,,7751.0
IT-2016-1063973,2016-09-04,2016-09-09,Standard Class,DL-13330,TEC-CO-10004154,392.67,3,0.4,0.4,43615.0,5636.0
ES-2020-997447,2020-01-07,2020-01-12,Standard Class,PG-18895,FUR-FU-10001692,189.36,4,0.32,0.23,22204.0,3688.0
CA-2018-1298660,2018-09-22,2018-09-26,Standard Class,LC-16930,OFF-AR-10003759,2.91,2,0.33,0.29,77095.0,1488.0
SA-2019-3001121,2019-12-21,2019-12-24,Second Class,BF-975,OFF-AVE-10004556,4.77,1,0.4,0.33,,1784.0
IN-2018-4720009,2018-05-21,2018-05-24,Standard Class,RB-19360,FUR-FU-10004619,71.55,3,0.28,0.24,,1573.0
CA-2018-1500585,2018-04-03,2018-04-06,Second Class,RH-19510,TEC-AC-10003038,26.85,3,0.23,0.19,19143.0,5636.0
MX-2018-5051203,2018-11-20,2018-11-25,Second Class,CW-11905,TEC-PH-10000381,183.92,2,0.33,0.29,,16676.0
ES-2019-3599176,2019-12-12,2019-12-17,Same Day,RH-19555,OFF-PA-10001736,59.46,2,0.05,0.0,,57488.0
MX-2017-3457293,2017-11-13,2017-11-18,Second Class,EB-14170,OFF-ST-10000442,122.88,8,0.07,0.05,,4207.0
IN-2019-5380467,2019-11-20,2019-11-25,Standard Class,RE-19405,FUR-FU-10001045,55.14,1,0.3,0.24,,3080.0
IN-2019-4265341,2019-10-21,2019-10-21,Standard Class,CM-12385,FUR-BO-10002300,137.09,1,0.55,0.47,,1573.0
IN-2019-4801982,2019-12-02,2019-12-07,Same Day,Co-12640,OFF-LA-10001672,55.8,5,0.35,0.28,,1138.0
MX-2019-3236999,2019-12-25,2019-12-26,Second Class,EH-13765,OFF-ST-10003056,31.0,2,0.1,0.05,,6093.0
CA-2017-1629941,2017-12-21,2017-12-26,Standard Class,LR-16915,OFF-AP-10001293,98.35,3,0.32,0.29,,3539.0
US-2019-4425121,2019-12-16,2019-12-21,Standard Class,RB-19795,FUR-FU-10003601,516.49,7,0.2,0.14,,2898.0
IN-2017-4021308,2017-03-24,2017-03-26,Second Class,AB-10105,TEC-AC-10004773,79.38,3,0.02,0.0,,28804.0
IN-2017-2075074,2017-10-21,2017-10-21,Second Class,BE-11410,OFF-BI-10000854,13.32,1,0.42,0.39,,783.0
US-2019-1537786,2019-12-26,2019-12-29,Second Class,AC-10660,OFF-ST-10002902,247.68,3,0.1,0.05,,9954.0
CA-2017-3915241,2017-12-09,2017-12-11,Same Day,BD-11635,OFF-PA-10004156,22.68,2,0.12,0.1,7060.0,5636.0
MX-2019-5883852,2019-10-24,2019-10-24,Standard Class,PO-18850,OFF-AR-10000461,13.18,1,0.15,0.1,,2898.0
IN-2019-4079483,2019-11-16,2019-11-21,Standard Class,PW-19030,FUR-FU-10002928,17.39,1,0.35,0.28,76017.0,1488.0
CA-2017-1042200,2017-10-08,2017-10-09,First Class,RD-19585,OFF-EN-10003862,10.67,1,0.02,0.0,,4023.0
IN-2019-2096623,2019-09-30,2019-10-02,Second Class,RH-19495,OFF-BI-10000583,9.94,3,0.4,0.33,,2898.0
SF-2019-5342523,2019-11-28,2019-11-29,Standard Class,JH-6180,FUR-BUS-10003055,124.86,1,0.25,0.19,,2125.0
ID-2019-3457865,2019-10-31,2019-11-04,Second Class,KB-16600,TEC-AC-10000519,409.82,8,0.05,0.0,,3849.0
EG-2019-3936317,2019-05-23,2019-05-26,Standard Class,ST-10530,OFF-SAN-10004232,49.02,2,0.15,0.1,,2898.0
ID-2018-1550153,2018-12-06,2018-12-06,Standard Class,EH-14185,FUR-CH-10002117,297.18,5,0.43,0.39,99207.0,4553.0
CA-2017-2213986,2017-11-27,2017-11-27,Second Class,JK-15640,OFF-BI-10004230,110.53,4,0.32,0.29,75007.0,1488.0
ID-2019-1604347,2019-10-14,2019-10-16,Standard Class,CS-12130,FUR-FU-10000714,51.11,3,0.1,0.05,,4011.0
CA-2019-1238152,2019-05-18,2019-05-18,Standard Class,PN-18775,OFF-AR-10004078,42.05,9,0.15,0.1,,3870.0
IT-2019-2443674,2019-08-16,2019-08-19,Same Day,AG-10495,OFF-SU-10000695,190.65,5,0.1,0.05,,7530.0
IN-2019-5348541,2019-04-07,2019-04-08,Standard Class,CS-12460,FUR-BO-10000699,166.68,1,0.55,0.47,,3539.0
CA-2018-2323108,2018-10-15,2018-10-20,Standard Class,MF-17665,FUR-FU-10001889,50.5,6,0.08,0.05,,19250.0
IN-2018-4553814,2018-08-21,2018-08-24,Standard Class,LM-17065,FUR-FU-10000422,155.7,3,0.28,0.24,10035.0,5636.0
BU-2017-4450213,2017-10-25,2017-10-30,Second Class,JD-5790,OFF-FEL-10004224,56.46,1,0.32,0.29,,783.0
ES-2018-3710837,2018-06-22,2018-06-22,Standard Class,ND-18460,FUR-BO-10004445,680.56,6,0.43,0.39,,11320.0
ES-2019-3505200,2019-08-17,2019-08-20,Standard Class,JE-15745,TEC-CO-10000854,1297.62,9,0.25,0.19,,45585.0
ES-2019-2647572,2019-06-28,2019-07-01,Second Class,HM-14860,OFF-ST-10002720,310.65,5,0.1,0.05,,4207.0
MX-2019-882262,2019-06-05,2019-06-06,Standard Class,BS-11800,OFF-AR-10004422,64.8,2,0.15,0.1,,3855.0
ES-2019-5628331,2019-08-02,2019-08-07,Standard Class,AC-10660,OFF-BI-10003642,39.06,3,0.3,12.06,,19848.0
SF-2019-4376241,2019-10-18,2019-10-19,Second Class,TT-11265,OFF-WIL-10000979,19.56,4,0.15,0.1,,193.0
CA-2019-2475686,2019-09-05,2019-09-05,Standard Class,MH-17290,FUR-FU-10004188,511.5,5,0.3,0.24,,1410.0
IN-2017-5096519,2017-11-05,2017-11-05,Standard Class,AA-10645,TEC-MA-10001358,432.96,7,0.52,0.49,,3104.0
SA-2019-768710,2019-07-04,2019-07-06,Standard Class,EC-4050,OFF-BIN-10004512,12.21,1,0.4,0.33,,3939.0
IZ-2019-654837,2019-12-06,2019-12-06,Second Class,JC-5385,TEC-BEL-10002678,112.62,1,0.3,0.24,,2898.0
TU-2019-362348,2019-12-20,2019-12-23,Standard Class,AW-930,OFF-STA-10003908,5.88,1,0.4,0.33,40214.0,3688.0
RS-2019-945406,2019-08-17,2019-08-18,Same Day,CR-2625,OFF-FIS-10004787,34.92,1,0.35,0.28,78745.0,1488.0
MX-2018-5148577,2018-05-18,2018-05-21,Second Class,MP-17965,OFF-BI-10004080,111.96,6,0.13,0.1,,7494.0
GG-2017-8530,2017-05-11,2017-05-13,Second Class,SG-10470,TEC-HEW-10004172,380.19,1,0.45,117.84,,3722.0
IT-2018-1392626,2018-07-12,2018-07-15,Standard Class,JM-15535,TEC-MA-10000002,204.08,2,0.28,0.24,94122.0,4553.0
IN-2019-641831,2019-01-01,2019-01-04,Second Class,PS-19045,OFF-ST-10000794,106.56,2,0.1,0.05,,26965.0
ZI-2019-5599487,2019-05-27,2019-06-01,Same Day,HG-4965,OFF-AVE-10000418,4.1,1,0.05,0.0,,4792.0
ES-2019-5818079,2019-01-08,2019-01-08,Second Class,JW-16075,TEC-PH-10001573,1629.22,3,0.35,0.29,,12667.0
CA-2018-3983365,2018-10-29,2018-11-02,Second Class,LW-17215,TEC-PH-10000586,263.96,4,0.23,0.19,,3210.0
NI-2019-6770,2019-02-17,2019-02-22,Standard Class,PB-9210,OFF-FEL-10004224,16.94,1,0.05,-25.42,7109.0,5636.0
IT-2019-1456079,2019-11-27,2019-11-28,Same Day,JD-15895,OFF-LA-10003699,23.73,7,0.25,0.19,,783.0
CA-2018-5343526,2018-02-28,2018-03-02,Standard Class,DK-13225,OFF-AP-10003842,154.9,5,0.53,0.48,,3104.0
MX-2019-2535954,2019-11-06,2019-11-11,Same Day,CK-12205,OFF-LA-10002015,15.55,6,0.25,0.19,,16676.0
US-2017-4052944,2017-04-19,2017-04-21,Same Day,DO-13435,OFF-PA-10001656,55.6,4,0.02,0.0,,783.0
IT-2018-3026874,2018-07-13,2018-07-13,Second Class,LT-17110,OFF-BI-10000312,12.0,2,0.33,0.29,,2570.0
ID-2019-2497397,2019-06-15,2019-06-18,Standard Class,ML-18265,FUR-FU-10001343,87.95,4,0.35,0.28,53209.0,1488.0
CA-2019-2293506,2019-05-24,2019-05-27,Same Day,CA-12775,OFF-SU-10004661,17.0,2,0.2,0.14,46203.0,1488.0
IN-2018-4473271,2018-08-18,2018-08-19,Second Class,BW-11200,OFF-ST-10001638,363.45,3,0.08,0.05,,2125.0
CA-2018-114826,2018-12-02,2018-12-05,Same Day,SS-10410,OFF-NOV-10002952,12.54,2,0.03,0.0,,3210.0
CA-2016-879884,2016-11-15,2016-11-19,Second Class,RD-19900,TEC-AC-10004209,10.99,1,0.2,0.2,,1546.0
TU-2016-1356371,2016-04-25,2016-04-25,Standard Class,SL-10155,OFF-BIC-10002440,19.46,1,0.35,0.35,,2570.0
CA-2019-5521813,2019-12-09,2019-12-13,Standard Class,SP-20620,FUR-FU-10004845,154.95,3,0.2,0.14,47201.0,1488.0
IR-2017-3331777,2017-09-19,2017-09-24,Second Class,LH-6750,OFF-SME-10004702,256.8,2,0.32,0.29,,3722.0
MX-2019-5119049,2019-11-14,2019-11-15,Second Class,PB-18805,OFF-ST-10001598,31.49,4,0.3,0.24,,2570.0
ID-2019-165112,2019-04-27,2019-04-27,Second Class,JK-15730,TEC-PH-10002991,1431.47,3,0.4,0.33,68104.0,1488.0
US-2019-3957882,2019-09-16,2019-09-21,Standard Class,KF-16285,OFF-AR-10000034,12.72,3,0.15,0.1,94122.0,4553.0
SA-2019-5792403,2019-06-27,2019-07-02,Second Class,EC-4050,OFF-TEN-10000360,44.58,2,0.35,0.28,92627.0,4553.0
CA-2019-1832321,2019-11-05,2019-11-07,Standard Class,LC-16870,FUR-FU-10004053,16.19,1,0.3,0.24,,1573.0
ES-2019-2316439,2019-09-19,2019-09-24,Second Class,MH-17620,OFF-BI-10000620,25.8,4,0.15,0.1,,11620.0
MX-2019-3339355,2019-06-12,2019-06-13,Second Class,AI-10855,OFF-BI-10004145,6.04,2,0.35,0.29,,4792.0
ES-2019-4792404,2019-12-19,2019-12-22,Second Class,OT-18730,OFF-BI-10003899,84.69,3,0.15,0.1,,2570.0
AO-2018-1224416,2018-06-20,2018-06-21,Same Day,AS-285,OFF-OIC-10000121,13.86,1,0.03,0.0,,783.0
EG-2019-5811324,2019-10-18,2019-10-22,Second Class,GH-4485,OFF-TEN-10000360,267.48,12,0.1,0.05,,19250.0
CA-2020-232776,2020-01-25,2020-01-25,Standard Class,JH-15430,TEC-MA-10004626,120.0,2,0.32,0.23,,3080.0
CA-2018-1973406,2018-09-28,2018-09-30,Standard Class,RA-19915,FUR-CH-10002084,368.97,3,0.18,0.15,,783.0
EG-2019-4980618,2019-06-17,2019-06-18,Same Day,HK-4890,OFF-ACM-10002301,41.28,1,0.1,0.05,,6017.0
CA-2020-1646359,2020-01-01,2020-01-02,Second Class,NS-18505,OFF-ST-10000585,264.32,2,0.32,0.23,,4717.0
CA-2019-952916,2019-03-31,2019-04-03,Second Class,ND-18370,TEC-PH-10000038,657.5,6,0.35,0.29,77095.0,1488.0
CA-2019-4920443,2019-12-18,2019-12-19,Standard Class,XP-21865,OFF-AR-10001958,50.94,3,0.25,0.19,,783.0
IZ-2018-5552510,2018-10-27,2018-10-30,Standard Class,SP-10920,OFF-SAN-10001295,116.04,4,0.38,0.34,,4792.0
ID-2019-3406266,2019-06-05,2019-06-06,First Class,RE-19405,OFF-EN-10002425,10.28,1,0.3,0.24,,1573.0
JO-2019-145962,2019-08-04,2019-08-06,Same Day,JL-5175,OFF-SME-10001754,18.54,2,0.3,0.24,,783.0
CG-2019-3889,2019-05-15,2019-05-19,Standard Class,PH-8790,FUR-ADV-10000002,106.08,2,0.1,0.05,94122.0,4553.0
IN-2019-4394750,2019-10-26,2019-10-28,Second Class,JG-15805,OFF-BI-10001456,30.96,4,0.15,0.1,78501.0,1488.0
ES-2018-510987,2018-10-24,2018-10-26,Same Day,SS-20875,OFF-PA-10001536,83.88,3,0.03,0.0,,783.0
ID-2019-3901913,2019-09-28,2019-10-03,Standard Class,MD-17350,FUR-FU-10002019,26.68,2,0.1,0.05,98026.0,4553.0
ID-2019-4929340,2019-05-14,2019-05-14,Standard Class,DM-13015,OFF-AP-10000335,1754.3,7,0.35,0.28,,3210.0
CA-2018-1114906,2018-05-11,2018-05-12,Second Class,TT-21460,OFF-ST-10002406,23.95,2,0.28,0.24,,9954.0
ES-2019-2295660,2019-07-01,2019-07-01,Standard Class,PS-18760,OFF-AP-10001776,252.59,1,0.55,0.47,,3104.0
CA-2019-5891620,2019-02-03,2019-02-08,Standard Class,JH-15820,OFF-AR-10004078,14.02,3,0.25,0.19,94122.0,4553.0
MX-2019-2962519,2019-11-20,2019-11-20,Standard Class,HL-15040,OFF-AR-10000150,46.4,4,0.35,0.29,,2941.0
CA-2019-3009148,2019-03-14,2019-03-19,Standard Class,AG-10270,FUR-FU-10003832,15.01,2,0.2,0.14,,3080.0
CA-2018-2927320,2018-12-16,2018-12-18,Same Day,BW-11110,OFF-PA-10000659,62.82,9,0.13,0.1,,2941.0
ES-2019-2660450,2019-05-17,2019-05-21,Second Class,CY-12745,TEC-PH-10003770,336.39,3,0.15,0.1,,6017.0
CA-2019-3609437,2019-10-25,2019-10-30,Second Class,MG-18145,TEC-PH-10003555,128.74,7,0.35,0.29,,29599.0
CA-2019-3263885,2019-02-22,2019-02-24,Same Day,PO-19180,OFF-PA-10004610,10.27,3,0.25,0.19,,2125.0
NI-2019-130,2019-10-12,2019-10-16,Standard Class,TB-11520,TEC-BRO-10003986,43.3,1,0.2,-56.3,79424.0,1488.0
BN-2019-5433720,2019-11-03,2019-11-04,Standard Class,PF-9165,TEC-SHA-10004874,1175.4,4,0.25,0.19,,2898.0
ES-2017-4052290,2017-09-07,2017-09-10,Second Class,EB-14110,OFF-BI-10003152,14.31,3,0.12,0.1,,1826.0
IR-2019-4187014,2019-09-16,2019-09-19,Standard Class,JF-5355,OFF-BRE-10003295,603.42,2,0.6,0.52,,3031.0
IT-2017-5753110,2017-07-08,2017-07-11,Second Class,DB-13615,OFF-BI-10003114,20.97,3,0.32,0.29,,1573.0
ES-2019-5567334,2019-10-20,2019-10-23,Standard Class,TB-21250,OFF-AR-10001418,240.3,9,0.35,0.29,,6093.0
ID-2018-3098751,2018-06-21,2018-06-22,Second Class,AD-10180,OFF-ST-10002834,106.97,1,0.33,0.29,,1410.0
MX-2016-169628,2016-12-11,2016-12-12,First Class,TP-21130,TEC-CO-10002617,632.21,3,0.4,264.77,,4792.0
ID-2018-5714021,2018-11-06,2018-11-06,Second Class,HG-14965,TEC-PH-10004760,234.79,4,0.13,0.1,40214.0,3688.0
ES-2019-3499285,2019-01-09,2019-01-14,Standard Class,HJ-14875,OFF-LA-10001170,26.58,2,0.0,12.72,,2570.0
IN-2017-838014,2017-09-04,2017-09-06,Standard Class,DE-13255,TEC-CO-10002108,389.69,3,0.22,0.2,,3104.0
IT-2018-3450075,2018-09-29,2018-10-03,Same Day,KC-16675,OFF-LA-10004594,33.57,3,0.23,0.19,55407.0,1488.0
ES-2018-4542584,2018-08-09,2018-08-11,Standard Class,DW-13480,FUR-BO-10003905,450.36,4,0.43,0.39,,2570.0
IN-2019-4796624,2019-11-15,2019-11-18,Second Class,DB-13615,OFF-ST-10002028,274.68,2,0.1,0.05,,4792.0
ID-2017-1614740,2017-12-01,2017-12-02,Same Day,SF-20965,OFF-PA-10004648,21.5,2,0.27,0.24,,2898.0
ID-2016-1855278,2016-10-31,2016-11-01,Same Day,DJ-13630,OFF-LA-10001312,18.32,4,0.25,0.25,,1410.0
ID-2019-4130835,2019-02-17,2019-02-18,Second Class,NS-18505,TEC-AC-10000269,91.2,4,0.3,0.24,,783.0
IT-2018-2125056,2018-01-02,2018-01-06,Standard Class,MC-17845,FUR-CH-10000667,21.56,1,0.18,0.15,,3210.0
ID-2018-1654750,2018-09-29,2018-10-03,Standard Class,TN-21040,FUR-BO-10003181,89.35,1,0.23,0.19,,6093.0
IN-2018-1326882,2018-08-23,2018-08-28,Second Class,KB-16240,TEC-PH-10000922,263.2,4,0.13,0.1,10035.0,5636.0
NI-2019-495389,2019-04-10,2019-04-11,Standard Class,SM-10905,OFF-BRE-10004872,53.8,2,0.35,0.28,85224.0,4553.0
CA-2019-2557268,2019-08-29,2019-09-02,Same Day,SS-20140,OFF-PA-10003848,25.92,4,0.05,0.0,,7751.0
US-2018-5451586,2018-11-07,2018-11-07,Standard Class,DA-13450,FUR-BO-10002109,363.6,6,0.23,0.19,,783.0
MX-2018-1453037,2018-01-08,2018-01-08,Standard Class,RC-19960,FUR-CH-10003107,463.84,4,0.18,0.15,,23428.0
ES-2019-2760932,2019-09-27,2019-09-28,Second Class,MG-17875,OFF-ST-10002151,20.52,2,0.1,0.05,,2898.0
MX-2017-2010852,2017-06-12,2017-06-16,Standard Class,TC-21145,FUR-TA-10003171,897.2,5,0.22,0.2,,6093.0
ES-2019-652203,2019-06-16,2019-06-19,Same Day,RB-19570,OFF-FA-10001113,24.72,2,0.25,0.19,14609.0,5636.0
IV-2019-459636,2019-08-31,2019-09-01,Second Class,JC-5775,OFF-WIL-10000777,28.35,1,0.15,0.1,6708.0,5636.0
CA-2017-4194048,2017-06-13,2017-06-15,Standard Class,CB-12535,FUR-FU-10001979,122.91,3,0.27,0.24,27893.0,3688.0
IT-2017-1107296,2017-11-13,2017-11-17,Second Class,CG-12520,TEC-PH-10003325,332.75,3,0.12,0.1,,1909.0
IN-2017-1621914,2017-12-19,2017-12-19,Standard Class,PG-18820,OFF-AR-10004218,29.01,1,0.32,0.29,74133.0,1488.0
IN-2019-5727046,2019-06-06,2019-06-09,Standard Class,ED-13885,FUR-FU-10000496,169.74,3,0.4,0.33,,4207.0
MX-2019-2667206,2019-07-08,2019-07-09,Second Class,CA-12775,TEC-PH-10003522,248.5,5,0.15,0.1,,45585.0
CA-2018-5580551,2018-08-30,2018-09-03,Same Day,MT-18070,OFF-PA-10001870,32.4,5,0.23,0.19,,4792.0
ES-2017-1152550,2017-09-16,2017-09-20,Same Day,TB-21055,OFF-FA-10002071,77.91,7,0.02,0.0,,1573.0
ES-2019-501507,2019-07-26,2019-07-27,Same Day,JW-15955,OFF-FA-10002066,59.31,3,0.25,0.19,,2125.0
TU-2019-5986241,2019-03-17,2019-03-20,Standard Class,RA-9885,FUR-OFF-10002740,75.17,2,0.45,0.38,,6093.0
JO-2019-2579070,2019-09-01,2019-09-03,First Class,RB-9330,OFF-AME-10003089,19.2,2,0.3,0.24,,2941.0
CM-2019-1640993,2019-11-25,2019-11-29,Second Class,GM-4440,OFF-WIL-10001889,4.53,1,0.15,0.1,,2898.0
MX-2016-3144005,2016-12-26,2016-12-28,Same Day,CM-12190,OFF-SU-10003892,50.4,2,0.05,0.05,,2570.0
CA-2019-325887,2019-01-06,2019-01-07,Standard Class,WB-21850,FUR-CH-10003774,363.92,5,0.4,0.33,,23332.0
CA-2018-4079226,2018-04-16,2018-04-20,Standard Class,ZC-21910,FUR-CH-10004540,95.98,4,0.38,0.34,,3080.0
IN-2019-4732366,2019-08-07,2019-08-09,Standard Class,JO-15145,OFF-AR-10003046,140.22,3,0.45,0.38,,6093.0
CA-2019-1603220,2019-09-28,2019-09-30,Same Day,AS-10225,OFF-PA-10000062,164.88,3,0.25,0.19,,9954.0
CA-2019-2753713,2019-10-21,2019-10-24,Standard Class,JE-15610,FUR-CH-10004675,523.39,3,0.4,0.33,,3031.0
ID-2018-20471,2018-01-09,2018-01-12,First Class,LF-17185,OFF-ST-10000622,312.58,4,0.3,-210.38,,2253.0
IN-2019-479448,2019-06-25,2019-06-25,Standard Class,KH-16330,TEC-CO-10003924,862.81,3,0.25,0.19,,4792.0
AG-2017-3483297,2017-01-06,2017-01-08,Standard Class,EG-3900,OFF-CUI-10000105,1111.56,4,0.32,0.29,,3373.0
ES-2019-1249175,2019-04-20,2019-04-20,Second Class,JB-16000,OFF-BI-10003763,41.64,4,0.15,0.1,,38728.0
EG-2018-2893828,2018-10-29,2018-10-31,Standard Class,VW-11775,TEC-HP -10004801,122.49,1,0.23,0.19,,19848.0
MX-2019-3375235,2019-01-13,2019-01-18,First Class,CR-12730,OFF-EN-10002396,74.34,3,0.05,0.0,,6017.0
IN-2019-791869,2019-05-04,2019-05-05,Second Class,MN-17935,OFF-BI-10004868,60.3,10,0.45,0.38,,28921.0
MX-2019-3179926,2019-10-08,2019-10-08,Standard Class,CA-12055,TEC-CO-10003694,505.99,2,0.25,0.19,,4792.0
US-2018-115085,2018-12-30,2019-01-03,Second Class,RB-19795,OFF-ST-10003716,540.05,3,0.08,0.05,85023.0,4553.0
MX-2017-4625071,2017-12-02,2017-12-07,Second Class,MH-17620,OFF-ST-10002070,142.08,4,0.07,0.05,,1826.0
SF-2019-1351547,2019-06-06,2019-06-06,Same Day,CK-2760,OFF-ENE-10002833,188.4,4,0.05,0.0,,1784.0
ID-2019-3506158,2019-03-01,2019-03-04,Standard Class,DH-13075,FUR-BO-10003408,395.9,3,0.5,0.43,,783.0
MX-2020-3004876,2020-01-23,2020-01-26,Same Day,CM-12190,OFF-LA-10004182,26.4,3,0.27,0.19,,3104.0
MX-2018-3574971,2018-10-04,2018-10-04,Standard Class,LB-16795,FUR-FU-10001765,64.26,3,0.28,0.24,,1784.0
IN-2019-3699922,2019-08-27,2019-08-30,Second Class,TM-21010,OFF-ST-10002791,163.98,3,0.3,0.24,,22192.0
US-2019-2129109,2019-10-03,2019-10-04,Standard Class,DH-13075,FUR-BO-10001498,494.53,3,0.25,0.19,,3080.0
ES-2017-1114248,2017-07-25,2017-07-27,Standard Class,CD-12280,OFF-AR-10000980,182.7,7,0.12,0.1,,3104.0
CA-2017-266593,2017-11-11,2017-11-13,Second Class,MT-17815,OFF-BI-10002049,4.4,3,0.32,0.29,,1546.0
CM-2018-5518369,2018-11-06,2018-11-09,Standard Class,DB-3360,OFF-STA-10002654,24.78,1,0.13,0.1,60505.0,1488.0
SA-2018-2101275,2018-08-15,2018-08-16,Same Day,MS-7530,OFF-SME-10004519,16.8,2,0.28,0.24,,28804.0
SA-2016-1909374,2016-12-15,2016-12-19,First Class,RF-9840,OFF-GLO-10000016,46.62,1,0.25,0.25,,4958.0
ES-2018-2554139,2018-02-18,2018-02-18,Same Day,NC-18535,OFF-LA-10002159,10.65,1,0.03,0.0,72209.0,3688.0
US-2019-2185633,2019-12-14,2019-12-15,Second Class,MJ-17740,TEC-PH-10001924,83.99,2,0.25,0.19,,783.0
US-2018-3978860,2018-10-25,2018-10-28,Second Class,EH-13945,OFF-ST-10000642,100.7,6,0.28,0.24,28110.0,3688.0
MO-2018-406894,2018-07-01,2018-07-04,Second Class,CC-2685,OFF-ELD-10002199,513.48,4,0.08,0.05,,4207.0
ES-2018-3361589,2018-10-15,2018-10-17,Standard Class,DL-13495,FUR-CH-10002782,1268.78,3,0.38,0.34,,6017.0
IN-2018-4019441,2018-01-12,2018-01-15,Standard Class,KT-16480,TEC-MA-10002340,241.32,2,0.58,0.53,,6017.0
CA-2019-61899,2019-07-21,2019-07-22,Standard Class,WB-21850,OFF-AR-10000255,11.68,2,0.35,0.29,,6093.0
MX-2019-148061,2019-06-05,2019-06-07,Second Class,JH-15430,OFF-BI-10000335,60.6,3,0.1,13.92,,1864.0
ES-2017-1791100,2017-03-17,2017-03-18,Second Class,JC-15385,OFF-BI-10002040,92.43,3,0.32,0.29,,1573.0
MX-2019-2282353,2019-12-22,2019-12-23,Standard Class,TS-21160,FUR-CH-10001819,317.66,7,0.4,0.33,,3080.0
KZ-2017-903696,2017-11-03,2017-11-03,Second Class,KC-6255,OFF-TEN-10004270,40.25,1,0.32,0.29,,19848.0
EG-2019-3490182,2019-05-14,2019-05-15,Second Class,MM-7920,OFF-WIL-10000979,4.89,1,0.15,0.1,22153.0,3688.0
ES-2017-2075351,2017-09-13,2017-09-17,Second Class,SF-20065,OFF-BI-10001804,145.86,11,0.32,0.29,,13554.0
MX-2018-2326040,2018-08-19,2018-08-23,Standard Class,HE-14800,FUR-FU-10002696,302.08,4,0.08,0.05,,3849.0
US-2019-5967461,2019-04-23,2019-04-26,Same Day,MC-17635,OFF-PA-10004294,40.64,2,0.05,0.0,,45585.0
US-2019-3262737,2019-12-16,2019-12-18,Same Day,CS-12355,OFF-PA-10002295,19.64,1,0.05,0.0,,783.0
IN-2018-2618472,2018-04-28,2018-04-30,Same Day,TC-21475,OFF-SU-10001762,89.48,2,0.08,0.05,,2941.0
IT-2018-1384283,2018-07-09,2018-07-11,Same Day,SJ-20215,OFF-SU-10002346,75.9,11,0.28,0.24,19143.0,5636.0
ID-2017-2828401,2017-07-26,2017-07-30,Standard Class,HA-14920,FUR-FU-10000496,82.61,2,0.32,0.29,,4717.0
US-2019-4083962,2019-09-07,2019-09-10,Standard Class,AR-10405,FUR-TA-10004915,1488.42,7,0.35,0.29,,4958.0
ES-2019-2138997,2019-05-29,2019-06-02,Same Day,AR-10825,OFF-LA-10001549,42.96,4,0.25,0.19,,1410.0
MX-2019-5229023,2019-10-21,2019-10-24,Standard Class,KN-16390,TEC-CO-10001309,758.86,3,0.25,0.19,,7530.0
ID-2018-2969400,2018-06-27,2018-06-27,Same Day,SV-20785,OFF-SU-10000914,70.45,7,0.33,0.29,,4364.0
